ts,machine_id,operator_id,engine_on,idle,fuel_l,load_cycle,belt_fastened,harsh_event,episode,sim_weather,sim_operator_skill,continuous_operation_min,fatigue_risk
2025-05-04 08:05,EXC001,OP1001,1,1,0.0328,0,1,0,short_idle,Sunny,Expert,6,0.0
2025-05-04 08:06,EXC001,OP1001,1,1,0.033,0,1,0,short_idle,Sunny,Expert,7,0.0
2025-05-04 08:07,EXC001,OP1001,1,1,0.0303,0,1,0,short_idle,Sunny,Expert,8,0.0
2025-05-04 08:08,EXC001,OP1001,1,1,0.0382,0,1,0,short_idle,Sunny,Expert,9,0.0
2025-05-04 08:09,EXC001,OP1001,1,1,0.0344,0,1,0,short_idle,Sunny,Expert,10,0.0
2025-05-04 08:10,EXC001,OP1001,1,1,0.0356,0,1,0,short_idle,Sunny,Expert,11,0.0
2025-05-04 08:11,EXC001,OP1001,1,1,0.0343,0,1,0,short_idle,Sunny,Expert,12,0.0
2025-05-04 08:12,EXC001,OP1001,1,1,0.0356,0,1,0,short_idle,Sunny,Expert,13,0.0
2025-05-04 08:13,EXC001,OP1001,1,0,0.0928,0,1,0,work,Sunny,Expert,14,0.0
2025-05-04 08:14,EXC001,OP1001,1,0,0.0857,0,1,0,work,Sunny,Expert,15,0.0
2025-05-04 08:15,EXC001,OP1001,1,0,0.0908,0,1,0,work,Sunny,Expert,16,0.0
2025-05-04 08:16,EXC001,OP1001,1,0,0.0876,0,1,0,work,Sunny,Expert,17,0.0
2025-05-04 08:17,EXC001,OP1001,1,0,0.0946,0,1,0,work,Sunny,Expert,18,0.0
2025-05-04 08:18,EXC001,OP1001,1,0,0.0906,1,1,0,work,Sunny,Expert,19,0.0
2025-05-04 08:19,EXC001,OP1001,1,0,0.0932,1,1,0,work,Sunny,Expert,20,0.0
2025-05-04 08:20,EXC001,OP1001,1,0,0.0936,0,1,0,work,Sunny,Expert,21,0.0
2025-05-04 08:21,EXC001,OP1001,1,0,0.0755,0,1,0,work,Sunny,Expert,22,0.0
2025-05-04 08:22,EXC001,OP1001,1,0,0.0855,0,1,0,work,Sunny,Expert,23,0.0
2025-05-04 08:23,EXC001,OP1001,1,0,0.0893,0,1,0,work,Sunny,Expert,24,0.0
2025-05-04 08:24,EXC001,OP1001,1,0,0.0805,0,1,0,work,Sunny,Expert,25,0.0
2025-05-04 08:25,EXC001,OP1001,1,0,0.0934,0,1,0,work,Sunny,Expert,26,0.0
2025-05-04 08:26,EXC001,OP1001,1,0,0.0875,1,1,0,work,Sunny,Expert,27,0.0
2025-05-04 08:27,EXC001,OP1001,1,0,0.0847,1,1,0,work,Sunny,Expert,28,0.0
2025-05-04 08:28,EXC001,OP1001,1,0,0.0939,0,1,0,work,Sunny,Expert,29,0.0
2025-05-04 08:29,EXC001,OP1001,1,0,0.0821,0,1,0,work,Sunny,Expert,30,0.0
2025-05-04 08:30,EXC001,OP1001,1,0,0.0834,1,1,0,work,Sunny,Expert,31,0.0
2025-05-04 08:31,EXC001,OP1001,1,0,0.0901,0,1,0,work,Sunny,Expert,32,0.0
2025-05-04 08:32,EXC001,OP1001,1,0,0.0906,1,1,0,work,Sunny,Expert,33,0.0
2025-05-04 08:33,EXC001,OP1001,1,0,0.0905,0,1,0,work,Sunny,Expert,34,0.0
2025-05-04 08:34,EXC001,OP1001,1,0,0.0788,0,1,0,work,Sunny,Expert,35,0.0
2025-05-04 08:35,EXC001,OP1001,1,0,0.0774,0,1,0,work,Sunny,Expert,36,0.0
2025-05-04 08:36,EXC001,OP1001,1,0,0.0873,0,1,0,work,Sunny,Expert,37,0.0
2025-05-04 08:37,EXC001,OP1001,1,0,0.0821,0,1,0,work,Sunny,Expert,38,0.0
2025-05-04 08:38,EXC001,OP1001,1,0,0.0785,0,1,0,work,Sunny,Expert,39,0.0
2025-05-04 08:39,EXC001,OP1001,1,0,0.087,0,1,0,work,Sunny,Expert,40,0.0
2025-05-04 08:40,EXC001,OP1001,1,0,0.0801,0,1,0,work,Sunny,Expert,41,0.0
2025-05-04 08:41,EXC001,OP1001,1,0,0.0814,0,1,0,work,Sunny,Expert,42,0.0
2025-05-04 08:42,EXC001,OP1001,1,0,0.0798,1,1,0,work,Sunny,Expert,43,0.0
2025-05-04 08:43,EXC001,OP1001,1,0,0.0869,0,1,0,work,Sunny,Expert,44,0.0
2025-05-04 08:44,EXC001,OP1001,1,0,0.092,0,1,0,work,Sunny,Expert,45,0.0
2025-05-04 08:45,EXC001,OP1001,1,0,0.0781,0,1,0,work,Sunny,Expert,46,0.0
2025-05-04 08:46,EXC001,OP1001,1,0,0.0869,0,1,0,work,Sunny,Expert,47,0.0
2025-05-04 08:47,EXC001,OP1001,1,0,0.0832,0,1,0,work,Sunny,Expert,48,0.0
2025-05-04 08:48,EXC001,OP1001,1,0,0.0916,0,1,0,work,Sunny,Expert,49,0.0
2025-05-04 08:49,EXC001,OP1001,1,0,0.0864,0,1,0,work,Sunny,Expert,50,0.0
2025-05-04 08:50,EXC001,OP1001,1,0,0.0762,0,1,0,work,Sunny,Expert,51,0.0
2025-05-04 08:51,EXC001,OP1001,1,0,0.0755,1,1,0,work,Sunny,Expert,52,0.0
2025-05-04 08:52,EXC001,OP1001,1,0,0.0794,1,1,0,work,Sunny,Expert,53,0.0
2025-05-04 08:53,EXC001,OP1001,1,0,0.0818,0,1,0,work,Sunny,Expert,54,0.0
2025-05-04 08:54,EXC001,OP1001,1,0,0.0808,0,1,0,work,Sunny,Expert,55,0.0
2025-05-04 08:55,EXC001,OP1001,1,0,0.0836,1,1,0,work,Sunny,Expert,56,0.0
2025-05-04 08:56,EXC001,OP1001,1,0,0.0805,0,1,0,work,Sunny,Expert,57,0.0
2025-05-04 08:57,EXC001,OP1001,1,0,0.083,0,1,0,work,Sunny,Expert,58,0.0
2025-05-04 08:58,EXC001,OP1001,1,0,0.0929,0,1,0,work,Sunny,Expert,59,0.0
2025-05-04 08:59,EXC001,OP1001,1,0,0.0766,1,1,0,work,Sunny,Expert,60,0.0
2025-05-04 09:00,EXC001,OP1001,1,0,0.0947,1,1,0,work,Sunny,Expert,61,0.0
2025-05-04 09:01,EXC001,OP1001,1,0,0.0835,0,1,0,work,Sunny,Expert,62,0.0
2025-05-04 09:02,EXC001,OP1001,1,0,0.0773,0,1,0,work,Sunny,Expert,63,0.0
2025-05-04 09:03,EXC001,OP1001,1,0,0.0822,0,1,0,work,Sunny,Expert,64,0.0
2025-05-04 09:04,EXC001,OP1001,1,0,0.0776,0,1,0,work,Sunny,Expert,65,0.0
2025-05-04 09:05,EXC001,OP1001,1,0,0.0769,1,1,0,work,Sunny,Expert,66,0.0
2025-05-04 09:06,EXC001,OP1001,1,0,0.0878,0,1,0,work,Sunny,Expert,67,0.0
2025-05-04 09:07,EXC001,OP1001,1,0,0.0943,0,1,0,work,Sunny,Expert,68,0.0
2025-05-04 09:08,EXC001,OP1001,1,0,0.0867,1,1,0,work,Sunny,Expert,69,0.0
2025-05-04 09:09,EXC001,OP1001,1,0,0.0947,1,1,0,work,Sunny,Expert,70,0.0
2025-05-04 09:10,EXC001,OP1001,1,0,0.0931,0,1,0,work,Sunny,Expert,71,0.0
2025-05-04 09:11,EXC001,OP1001,1,0,0.0751,0,1,0,work,Sunny,Expert,72,0.0
2025-05-04 09:12,EXC001,OP1001,1,0,0.0885,0,1,0,work,Sunny,Expert,73,0.0
2025-05-04 09:13,EXC001,OP1001,1,0,0.0801,0,1,0,work,Sunny,Expert,74,0.0
2025-05-04 09:14,EXC001,OP1001,1,0,0.0916,0,1,0,work,Sunny,Expert,75,0.0
2025-05-04 09:15,EXC001,OP1001,1,0,0.0879,0,1,0,work,Sunny,Expert,76,0.0
2025-05-04 09:16,EXC001,OP1001,1,0,0.0802,0,1,0,work,Sunny,Expert,77,0.0
2025-05-04 09:17,EXC001,OP1001,1,0,0.0848,0,1,0,work,Sunny,Expert,78,0.0
2025-05-04 09:18,EXC001,OP1001,1,0,0.0856,0,1,0,work,Sunny,Expert,79,0.0
2025-05-04 09:19,EXC001,OP1001,1,0,0.0784,1,1,0,work,Sunny,Expert,80,0.0
2025-05-04 09:20,EXC001,OP1001,1,0,0.0841,1,1,0,work,Sunny,Expert,81,0.0
2025-05-04 09:21,EXC001,OP1001,1,0,0.0877,0,1,0,work,Sunny,Expert,82,0.0
2025-05-04 09:22,EXC001,OP1001,1,0,0.091,0,1,0,work,Sunny,Expert,83,0.0
2025-05-04 09:23,EXC001,OP1001,1,0,0.0868,0,1,0,work,Sunny,Expert,84,0.0
2025-05-04 09:24,EXC001,OP1001,1,0,0.0768,0,1,0,work,Sunny,Expert,85,0.0
2025-05-04 09:25,EXC001,OP1001,1,0,0.0878,0,1,0,work,Sunny,Expert,86,0.0
2025-05-04 09:26,EXC001,OP1001,1,0,0.0914,0,1,0,work,Sunny,Expert,87,0.0
2025-05-04 09:27,EXC001,OP1001,1,0,0.0913,0,1,0,work,Sunny,Expert,88,0.0
2025-05-04 09:28,EXC001,OP1001,1,0,0.0803,0,1,0,work,Sunny,Expert,89,0.0
2025-05-04 09:29,EXC001,OP1001,1,0,0.0842,0,1,0,work,Sunny,Expert,90,0.0
2025-05-04 09:30,EXC001,OP1001,1,0,0.0796,0,1,0,work,Sunny,Expert,91,0.0
2025-05-04 09:31,EXC001,OP1001,1,0,0.0866,0,1,0,work,Sunny,Expert,92,0.0
2025-05-04 09:32,EXC001,OP1001,1,0,0.0859,0,1,0,work,Sunny,Expert,93,0.0
2025-05-04 09:33,EXC001,OP1001,1,0,0.0861,0,1,0,work,Sunny,Expert,94,0.0
2025-05-04 09:34,EXC001,OP1001,1,0,0.0937,0,0,0,work,Sunny,Expert,95,0.0
2025-05-04 09:35,EXC001,OP1001,1,0,0.0804,0,1,0,work,Sunny,Expert,96,0.0
2025-05-04 09:36,EXC001,OP1001,1,0,0.0879,0,1,0,work,Sunny,Expert,97,0.0
2025-05-04 09:37,EXC001,OP1001,1,0,0.0854,0,1,0,work,Sunny,Expert,98,0.0
2025-05-04 09:38,EXC001,OP1001,1,0,0.0946,1,1,0,work,Sunny,Expert,99,0.0
2025-05-04 09:39,EXC001,OP1001,1,0,0.0773,0,1,0,work,Sunny,Expert,100,0.0
2025-05-04 09:40,EXC001,OP1001,1,0,0.0803,0,1,0,work,Sunny,Expert,101,0.0
2025-05-04 09:41,EXC001,OP1001,1,0,0.0921,1,1,0,work,Sunny,Expert,102,0.0
2025-05-04 09:42,EXC001,OP1001,1,0,0.0895,0,1,0,work,Sunny,Expert,103,0.0
2025-05-04 09:43,EXC001,OP1001,1,0,0.0857,1,1,0,work,Sunny,Expert,104,0.0
2025-05-04 09:44,EXC001,OP1001,1,0,0.0856,1,1,0,work,Sunny,Expert,105,0.0
2025-05-04 09:45,EXC001,OP1001,1,0,0.0811,0,1,0,work,Sunny,Expert,106,0.0
2025-05-04 09:46,EXC001,OP1001,1,0,0.0946,0,1,0,work,Sunny,Expert,107,0.0
2025-05-04 09:47,EXC001,OP1001,1,0,0.0876,0,1,0,work,Sunny,Expert,108,0.0
2025-05-04 09:48,EXC001,OP1001,1,0,0.09,0,1,0,work,Sunny,Expert,109,0.0
2025-05-04 09:49,EXC001,OP1001,1,0,0.09,0,1,0,work,Sunny,Expert,110,0.0
2025-05-04 09:50,EXC001,OP1001,1,0,0.0779,0,1,0,work,Sunny,Expert,111,0.0
2025-05-04 09:51,EXC001,OP1001,1,0,0.0911,0,1,0,work,Sunny,Expert,112,0.0
2025-05-04 09:52,EXC001,OP1001,1,0,0.0935,1,1,0,work,Sunny,Expert,113,0.0
2025-05-04 09:53,EXC001,OP1001,1,0,0.0884,0,1,0,work,Sunny,Expert,114,0.0
2025-05-04 09:54,EXC001,OP1001,1,0,0.0931,1,1,0,work,Sunny,Expert,115,0.0
2025-05-04 09:55,EXC001,OP1001,1,0,0.0913,0,1,0,work,Sunny,Expert,116,0.0
2025-05-04 09:56,EXC001,OP1001,1,0,0.0806,0,1,0,work,Sunny,Expert,117,0.0
2025-05-04 09:57,EXC001,OP1001,1,0,0.0794,0,1,0,work,Sunny,Expert,118,0.0
2025-05-04 09:58,EXC001,OP1001,1,0,0.0775,0,1,0,work,Sunny,Expert,119,0.0
2025-05-04 09:59,EXC001,OP1001,1,0,0.0835,0,1,0,work,Sunny,Expert,120,0.0
2025-05-04 10:00,EXC001,OP1001,1,0,0.0928,0,1,0,work,Sunny,Expert,121,0.0
2025-05-04 10:01,EXC001,OP1001,1,0,0.0785,0,1,0,work,Sunny,Expert,122,0.0
2025-05-04 10:02,EXC001,OP1001,1,0,0.0805,0,1,0,work,Sunny,Expert,123,0.0
2025-05-04 10:03,EXC001,OP1001,1,0,0.0786,0,1,0,work,Sunny,Expert,124,0.0
2025-05-04 10:04,EXC001,OP1001,1,0,0.0818,1,1,0,work,Sunny,Expert,125,0.0
2025-05-04 10:05,EXC001,OP1001,1,0,0.0866,1,1,0,work,Sunny,Expert,126,0.0
2025-05-04 10:06,EXC001,OP1001,1,0,0.0781,0,1,0,work,Sunny,Expert,127,0.0
2025-05-04 10:07,EXC001,OP1001,1,0,0.0795,0,1,0,work,Sunny,Expert,128,0.0
2025-05-04 10:08,EXC001,OP1001,1,0,0.0828,0,1,0,work,Sunny,Expert,129,0.0
2025-05-04 10:09,EXC001,OP1001,1,0,0.0853,0,1,0,work,Sunny,Expert,130,0.0
2025-05-04 10:10,EXC001,OP1001,1,0,0.0812,0,1,0,work,Sunny,Expert,131,0.0
2025-05-04 10:11,EXC001,OP1001,1,0,0.0946,0,1,0,work,Sunny,Expert,132,0.0
2025-05-04 10:12,EXC001,OP1001,1,0,0.0832,1,1,0,work,Sunny,Expert,133,0.0
2025-05-04 10:13,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:14,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:15,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:16,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:17,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:18,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:19,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:20,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:21,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:22,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:23,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:24,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:25,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:26,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:27,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:28,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:29,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:30,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:31,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:32,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:33,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:34,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:35,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:36,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:37,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:38,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:39,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:40,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:41,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:42,EXC001,OP1001,0,0,0.0,0,1,0,off,Sunny,Expert,0,0.0
2025-05-04 10:43,EXC001,OP1001,1,1,0.0338,0,1,0,long_idle_unbelted,Sunny,Expert,1,0.0
2025-05-04 10:44,EXC001,OP1001,1,1,0.0367,0,0,0,long_idle_unbelted,Sunny,Expert,2,0.0
2025-05-04 10:45,EXC001,OP1001,1,1,0.0351,0,1,0,long_idle_unbelted,Sunny,Expert,3,0.0
2025-05-04 10:46,EXC001,OP1001,1,1,0.0343,0,0,0,long_idle_unbelted,Sunny,Expert,4,0.0
2025-05-04 10:47,EXC001,OP1001,1,1,0.0367,0,0,0,long_idle_unbelted,Sunny,Expert,5,0.0
2025-05-04 10:48,EXC001,OP1001,1,1,0.0347,0,1,0,long_idle_unbelted,Sunny,Expert,6,0.0
2025-05-04 10:49,EXC001,OP1001,1,1,0.0347,0,0,0,long_idle_unbelted,Sunny,Expert,7,0.0
2025-05-04 10:50,EXC001,OP1001,1,1,0.0387,0,1,0,long_idle_unbelted,Sunny,Expert,8,0.0
2025-05-04 10:51,EXC001,OP1001,1,1,0.0304,0,1,0,long_idle_unbelted,Sunny,Expert,9,0.0
2025-05-04 10:52,EXC001,OP1001,1,1,0.0356,0,1,0,long_idle_unbelted,Sunny,Expert,10,0.0
2025-05-04 10:53,EXC001,OP1001,1,1,0.0342,0,0,0,long_idle_unbelted,Sunny,Expert,11,0.0
2025-05-04 10:54,EXC001,OP1001,1,1,0.0377,0,1,0,long_idle_unbelted,Sunny,Expert,12,0.0
2025-05-04 10:55,EXC001,OP1001,1,1,0.0357,0,1,0,long_idle_unbelted,Sunny,Expert,13,0.0
2025-05-04 10:56,EXC001,OP1001,1,1,0.0304,0,0,0,long_idle_unbelted,Sunny,Expert,14,0.0
2025-05-04 10:57,EXC001,OP1001,1,1,0.0383,0,1,0,long_idle_unbelted,Sunny,Expert,15,0.0
2025-05-04 10:58,EXC001,OP1001,1,1,0.0319,0,0,0,long_idle_unbelted,Sunny,Expert,16,0.0
2025-05-04 10:59,EXC001,OP1001,1,1,0.0311,0,0,0,long_idle_unbelted,Sunny,Expert,17,0.0
2025-05-04 11:00,EXC001,OP1001,1,1,0.0334,0,0,0,long_idle_unbelted,Sunny,Expert,18,0.0
2025-05-04 11:01,EXC001,OP1001,1,1,0.0331,0,0,0,long_idle_unbelted,Sunny,Expert,19,0.0
2025-05-04 11:02,EXC001,OP1001,1,1,0.0397,0,1,0,long_idle_unbelted,Sunny,Expert,20,0.0
2025-05-04 11:03,EXC001,OP1001,1,1,0.0352,0,0,0,long_idle_unbelted,Sunny,Expert,21,0.0
2025-05-04 11:04,EXC001,OP1001,1,1,0.0332,0,1,0,long_idle_unbelted,Sunny,Expert,22,0.0
2025-05-04 11:05,EXC001,OP1001,1,1,0.0351,0,0,0,long_idle_unbelted,Sunny,Expert,23,0.0
2025-05-04 11:06,EXC001,OP1001,1,1,0.0335,0,0,0,long_idle_unbelted,Sunny,Expert,24,0.0
2025-05-04 11:07,EXC001,OP1001,1,1,0.0333,0,1,0,long_idle_unbelted,Sunny,Expert,25,0.0
2025-05-04 11:08,EXC001,OP1001,1,1,0.0364,0,0,0,long_idle_unbelted,Sunny,Expert,26,0.0
2025-05-04 11:09,EXC001,OP1001,1,1,0.0387,0,1,0,long_idle_unbelted,Sunny,Expert,27,0.0
2025-05-04 11:10,EXC001,OP1001,1,1,0.0353,0,1,0,long_idle_unbelted,Sunny,Expert,28,0.0
2025-05-04 11:11,EXC001,OP1001,1,1,0.0383,0,1,0,long_idle_unbelted,Sunny,Expert,29,0.0
2025-05-04 11:12,EXC001,OP1001,1,1,0.036,0,0,0,long_idle_unbelted,Sunny,Expert,30,0.0
2025-05-04 11:13,EXC001,OP1001,1,1,0.036,0,0,0,long_idle_unbelted,Sunny,Expert,31,0.0
2025-05-04 11:14,EXC001,OP1001,1,1,0.0371,0,0,0,long_idle_unbelted,Sunny,Expert,32,0.0
2025-05-04 11:15,EXC001,OP1001,1,1,0.0347,0,0,0,long_idle_unbelted,Sunny,Expert,33,0.0
2025-05-04 11:16,EXC001,OP1001,1,1,0.0313,0,0,0,long_idle_unbelted,Sunny,Expert,34,0.0
2025-05-04 11:17,EXC001,OP1001,1,1,0.0385,0,0,0,long_idle_unbelted,Sunny,Expert,35,0.0
2025-05-04 11:18,EXC001,OP1001,1,1,0.0316,0,1,0,long_idle_unbelted,Sunny,Expert,36,0.0
2025-05-04 11:19,EXC001,OP1001,1,1,0.0375,0,0,0,long_idle_unbelted,Sunny,Expert,37,0.0
2025-05-04 11:20,EXC001,OP1001,1,1,0.0309,0,0,0,long_idle_unbelted,Sunny,Expert,38,0.0
2025-05-04 11:21,EXC001,OP1001,1,1,0.0325,0,0,0,long_idle_unbelted,Sunny,Expert,39,0.0
2025-05-04 11:22,EXC001,OP1001,1,1,0.0348,0,0,0,long_idle_unbelted,Sunny,Expert,40,0.0
2025-05-04 11:23,EXC001,OP1001,1,1,0.0333,0,1,0,long_idle_unbelted,Sunny,Expert,41,0.0
2025-05-04 11:24,EXC001,OP1001,1,1,0.0385,0,0,0,long_idle_unbelted,Sunny,Expert,42,0.0
2025-05-04 11:25,EXC001,OP1001,1,1,0.0397,0,1,0,long_idle_unbelted,Sunny,Expert,43,0.0
2025-05-04 11:26,EXC001,OP1001,1,1,0.0385,0,0,0,long_idle_unbelted,Sunny,Expert,44,0.0
2025-05-04 11:27,EXC001,OP1001,1,1,0.0383,0,0,0,long_idle_unbelted,Sunny,Expert,45,0.0
2025-05-04 11:28,EXC001,OP1001,1,1,0.0376,0,0,0,long_idle_unbelted,Sunny,Expert,46,0.0
2025-05-04 11:29,EXC001,OP1001,1,1,0.0381,0,1,0,long_idle_unbelted,Sunny,Expert,47,0.0
2025-05-04 11:30,EXC001,OP1001,1,1,0.0331,0,0,0,long_idle_unbelted,Sunny,Expert,48,0.0
2025-05-04 11:31,EXC001,OP1001,1,1,0.0377,0,1,0,long_idle_unbelted,Sunny,Expert,49,0.0
2025-05-04 11:32,EXC001,OP1001,1,1,0.0379,0,0,0,long_idle_unbelted,Sunny,Expert,50,0.0
2025-05-04 11:33,EXC001,OP1001,1,1,0.0303,0,1,0,long_idle_unbelted,Sunny,Expert,51,0.0
2025-05-04 11:34,EXC001,OP1001,1,1,0.0371,0,0,0,long_idle_unbelted,Sunny,Expert,52,0.0
2025-05-04 11:35,EXC001,OP1001,1,1,0.0334,0,1,0,long_idle_unbelted,Sunny,Expert,53,0.0
2025-05-04 11:36,EXC001,OP1001,1,1,0.0396,0,0,0,long_idle_unbelted,Sunny,Expert,54,0.0
2025-05-04 11:37,EXC001,OP1001,1,1,0.0375,0,0,0,long_idle_unbelted,Sunny,Expert,55,0.0
2025-05-04 11:38,EXC001,OP1001,1,1,0.039,0,0,0,long_idle_unbelted,Sunny,Expert,56,0.0
2025-05-04 11:39,EXC001,OP1001,1,1,0.0306,0,1,0,long_idle_unbelted,Sunny,Expert,57,0.0
2025-05-04 11:40,EXC001,OP1001,1,1,0.0314,0,0,0,long_idle_unbelted,Sunny,Expert,58,0.0
2025-05-04 11:41,EXC001,OP1001,1,0,0.0905,1,1,0,work,Sunny,Expert,59,0.0
2025-05-04 11:42,EXC001,OP1001,1,0,0.0786,0,1,0,work,Sunny,Expert,60,0.0
2025-05-04 11:43,EXC001,OP1001,1,0,0.0836,1,1,0,work,Sunny,Expert,61,0.0
2025-05-04 11:44,EXC001,OP1001,1,0,0.0768,0,1,0,work,Sunny,Expert,62,0.0
2025-05-04 11:45,EXC001,OP1001,1,0,0.0933,0,1,0,work,Sunny,Expert,63,0.0
2025-05-04 11:46,EXC001,OP1001,1,0,0.0898,0,1,0,work,Sunny,Expert,64,0.0
2025-05-04 11:47,EXC001,OP1001,1,0,0.0907,0,1,0,work,Sunny,Expert,65,0.0
2025-05-04 11:48,EXC001,OP1001,1,0,0.0928,0,1,0,work,Sunny,Expert,66,0.0
2025-05-04 11:49,EXC001,OP1001,1,0,0.0924,0,1,0,work,Sunny,Expert,67,0.0
2025-05-04 11:50,EXC001,OP1001,1,0,0.0769,0,1,0,work,Sunny,Expert,68,0.0
2025-05-04 11:51,EXC001,OP1001,1,0,0.0886,0,1,1,work,Sunny,Expert,69,0.0
2025-05-04 11:52,EXC001,OP1001,1,0,0.0772,0,1,0,work,Sunny,Expert,70,0.0
2025-05-04 11:53,EXC001,OP1001,1,0,0.0914,1,1,0,work,Sunny,Expert,71,0.0
2025-05-04 11:54,EXC001,OP1001,1,0,0.0854,0,1,0,work,Sunny,Expert,72,0.0
2025-05-04 11:55,EXC001,OP1001,1,0,0.085,0,1,0,work,Sunny,Expert,73,0.0
2025-05-04 11:56,EXC001,OP1001,1,0,0.0818,0,1,0,work,Sunny,Expert,74,0.0
2025-05-04 11:57,EXC001,OP1001,1,0,0.0854,0,1,0,work,Sunny,Expert,75,0.0
2025-05-04 11:58,EXC001,OP1001,1,0,0.0945,0,1,0,work,Sunny,Expert,76,0.0
2025-05-04 11:59,EXC001,OP1001,1,0,0.0819,0,1,0,work,Sunny,Expert,77,0.0
2025-05-04 12:00,EXC001,OP1001,1,0,0.0947,0,1,0,work,Sunny,Expert,78,0.0
2025-05-04 12:01,EXC001,OP1001,1,0,0.0868,0,1,0,work,Sunny,Expert,79,0.0
2025-05-04 12:02,EXC001,OP1001,1,0,0.0948,0,1,0,work,Sunny,Expert,80,0.0
2025-05-04 12:03,EXC001,OP1001,1,0,0.0763,1,1,0,work,Sunny,Expert,81,0.0
2025-05-04 12:04,EXC001,OP1001,1,0,0.0906,1,1,0,work,Sunny,Expert,82,0.0
2025-05-04 12:05,EXC001,OP1001,1,0,0.089,0,1,0,work,Sunny,Expert,83,0.0
2025-05-04 12:06,EXC001,OP1001,1,0,0.0944,0,1,0,work,Sunny,Expert,84,0.0
2025-05-04 12:07,EXC001,OP1001,1,0,0.0787,0,1,0,work,Sunny,Expert,85,0.0
2025-05-04 12:08,EXC001,OP1001,1,0,0.0764,0,1,0,work,Sunny,Expert,86,0.0
2025-05-04 12:09,EXC001,OP1001,1,0,0.075,1,1,0,work,Sunny,Expert,87,0.0
2025-05-04 12:10,EXC001,OP1001,1,0,0.0863,0,1,0,work,Sunny,Expert,88,0.0
2025-05-04 12:11,EXC001,OP1001,1,0,0.0895,0,1,0,work,Sunny,Expert,89,0.0
2025-05-04 12:12,EXC001,OP1001,1,0,0.0846,0,1,0,work,Sunny,Expert,90,0.0
2025-05-04 12:13,EXC001,OP1001,1,0,0.0936,0,1,0,work,Sunny,Expert,91,0.0
2025-05-04 12:14,EXC001,OP1001,1,0,0.0911,0,1,0,work,Sunny,Expert,92,0.0
2025-05-04 12:15,EXC001,OP1001,1,0,0.0902,1,1,0,work,Sunny,Expert,93,0.0
2025-05-04 12:16,EXC001,OP1001,1,0,0.0784,0,1,0,work,Sunny,Expert,94,0.0
2025-05-04 12:17,EXC001,OP1001,1,0,0.08,0,1,0,work,Sunny,Expert,95,0.0
2025-05-04 12:18,EXC001,OP1001,1,0,0.0798,0,1,0,work,Sunny,Expert,96,0.0
